-5.327258766230771769e+00,-4.224455200538457689e+00,-4.215887820946481845e+00,-4.176072078661800191e+00,-2.262725877176254841e+00,-3.574838546342708590e+00,-4.965752378139954182e+00,-4.718689216132533559e+00,-2.085268604411951721e+00,-2.447343683832817085e+00,-4.011561707402983679e+00,-1.800248520041650702e+00,-2.546071863432024074e+00,-5.694049370510722241e+00,-3.091845286127195003e+00,-2.385646388874701707e+00,-4.015421539413156715e+00,-2.684787231545175956e+00,-5.808323125333950898e+00,-6.077502501595195561e+00,1.000000000000000000e+00
9.697566764872767031e-02,1.142606632885255324e+00,2.261801893540571484e+00,9.527938221564451471e-01,2.311796134584936269e+00,3.180817742956093541e-01,1.667096492048100842e+00,8.095954844471819900e-01,-2.747896158758922347e-01,6.813468388451033864e-01,9.232173639089069628e-01,2.461055464850179675e+00,4.195872907329213364e-01,7.945429348003038017e-01,-1.123034051042160142e+00,1.738560159082942258e+00,9.860195573541634673e-01,1.271661328789315037e+00,3.114070097041021334e+00,1.838074648771853781e+00,1.000000000000000000e+00
1.486610803488740418e+00,1.021839069154804935e+00,3.257334414098336239e+00,2.629879836844300378e+00,2.124074189534267187e+00,2.030672035707449918e+00,2.018617634501139957e+00,2.054008403496411894e+00,2.944641653126225389e+00,1.015571293059104985e+00,1.895011081534972774e+00,3.465233374005039835e+00,1.760701545635960708e+00,1.820772743386191106e+00,2.661195981251692544e+00,1.999419650074431676e+00,1.984271265956436103e+00,2.476105885678529184e+00,1.764947223846700997e+00,3.517042077835553116e+00,1.000000000000000000e+00
2.481527194418822191e+00,-4.486200475879764671e-01,6.626145789868438385e-01,9.841639045996204427e-01,-1.006123460414845017e-01,3.000424498017253860e+00,1.643744186030216881e+00,1.648013452809710788e+00,1.364460793218024159e+00,1.564951934636622521e+00,3.295548525392265837e+00,6.437767859699405903e-04,3.845205438087561101e-01,1.296242139417496553e+00,-5.145168953098864240e-01,9.693322584451027346e-01,1.259535487979337232e+00,9.235751678224661809e-01,2.997928831606992972e+00,8.120807954538697970e-01,1.000000000000000000e+00
-4.316547809241252587e+00,-2.285282874246567175e+00,-3.462125312573734348e+00,-1.653667967765953817e+00,-5.393890050191506802e+00,-1.979635353800820008e+00,-1.456407258726050147e+00,-2.973258114638518634e+00,-2.016851521703591388e+00,-2.650575409010817118e+00,-1.800624424207103891e+00,-9.400056972261230381e-01,-3.001310602626654500e+00,-2.503572265165532329e+00,-4.923784081690892656e+00,-1.856315126760147427e+00,-2.492040655933500659e+00,-4.530617915271339946e+00,-1.814864506830106583e+00,-5.085786822961436471e+00,1.000000000000000000e+00
-1.150774893644188834e+00,-1.064032485833375397e+00,2.360114722570945567e+00,-2.384971392641114463e+00,-4.730657691809114773e-02,-2.649532073574831337e+00,-1.843027751435996509e+00,-6.054372807617507402e-01,-6.035173837249934170e-01,-2.851656617642742475e+00,2.585253008962707932e-01,7.470982604978507746e-01,-1.742882502111537724e+00,-3.607681096855928082e-01,-4.580556449770136762e-01,-2.364089271842657602e+00,-1.639550079386615122e+00,5.634594676602212582e-01,-2.095574018205177858e+00,-1.464591923280092578e+00,1.000000000000000000e+00
2.192081459284690670e+00,4.232956148455787826e+00,2.024668906854449890e+00,-5.796587769981731419e-02,4.573459188736226366e+00,3.358817850807589878e+00,2.390484516959321404e+00,1.818290931814152689e+00,7.956181204245779126e-01,1.501170002815447768e+00,2.511020399982912377e+00,1.885489966538731244e+00,2.954014865160619507e+00,3.123552849575761847e+00,3.066738908481922543e+00,3.204346505831737524e+00,8.378645975509846355e-01,1.095065791731933524e+00,4.626798553050361917e+00,3.243724694161623789e-01,1.000000000000000000e+00
1.558065979532478051e-01,-7.573608962178990378e-02,3.067188396490521107e-01,1.769294616120117292e+00,1.355813784670188760e+00,-1.181606222048934063e+00,-1.003912064581238939e+00,1.016706059382103344e+00,-9.761149802379267548e-01,1.198317184727672791e+00,-2.147852806086219424e+00,-3.120968474888380584e+00,3.148601222335167260e-01,2.175697860842962239e-02,-2.060390419598725487e+00,7.022060344054387171e-01,-2.189142316615292350e-01,-9.847765557962750993e-02,-1.027795870619823804e+00,-1.345898402807218508e-01,1.000000000000000000e+00
3.330439629464200024e+00,-1.053446920701930134e+00,-1.206572004526041075e+00,-3.068540155847701012e-01,-1.413910479074059312e+00,-1.727441353168063687e+00,-1.056388532160335236e+00,-1.516942319543584050e+00,3.224876462670001054e-02,1.736614398517526858e+00,2.639334496068747704e+00,-3.404383431341999611e-01,1.465908034595732046e+00,-1.000741401466431757e-01,4.187429086819438595e-02,-1.038723253785555967e+00,-1.757766740967249275e+00,-9.059161564534543576e-01,-1.048705840443289405e+00,-2.677207907959577859e-02,1.000000000000000000e+00
5.279496787401407598e-01,3.893825216327738703e-01,1.588016927313977700e-01,9.030735261766966726e-01,5.061938051699070407e+00,-8.260250763039762578e-01,-8.895929420327060022e-01,2.482064730347513404e+00,-5.705312918242633202e-01,4.276275166248251214e-01,-2.310413817343095477e-01,-9.862289196939411084e-02,5.287440479477225619e-01,1.433751503644047354e+00,8.156044146089151958e-01,1.731837427341334390e+00,2.458599666135548034e+00,1.220945408453098846e+00,4.514524048307155812e-02,2.102555241150615650e+00,1.000000000000000000e+00
